initial_wealth,desired_annuity,probability
43,56,0.00
44,56,0.00
45,56,0.00
46,56,0.00
47,56,0.00
48,56,0.00
49,56,0.00
50,56,0.00
51,56,0.00
52,56,0.00
53,56,0.00
54,56,0.00
55,56,0.00
56,56,0.00
57,56,0.00
58,56,0.00
59,56,0.00
60,56,0.00
61,56,0.00
62,56,0.00
63,56,0.00
64,56,0.00
65,56,0.00
66,56,0.00
67,56,0.00
68,56,0.00
69,56,0.00
70,56,0.00
71,56,0.00
72,56,0.00
73,56,0.00
74,56,0.00
75,56,0.00
76,56,0.00
77,56,0.00
78,56,0.00
79,56,0.00
80,56,0.00
81,56,0.00
82,56,0.00
83,56,0.00
84,56,0.00
85,56,0.00
86,56,0.00
87,56,0.00
88,56,0.00
89,56,0.00
90,56,0.00
91,56,0.00
92,56,0.00
93,56,0.00
94,56,0.00
95,56,0.00
96,56,0.00
97,56,0.00
98,56,0.00
99,56,0.00
100,56,0.00
101,56,0.00
102,56,0.00
103,56,0.00
104,56,0.00
105,56,0.00
106,56,0.01
107,56,0.03
108,56,0.08
109,56,0.20
110,56,0.40
111,56,0.65
112,56,0.83
113,56,0.93
114,56,0.97
115,56,0.99
116,56,1.00
117,56,1.00
118,56,1.00
119,56,1.00
120,56,1.00
121,56,1.00
122,56,1.00
123,56,1.00
124,56,1.00
125,56,1.00
126,56,1.00
127,56,1.00
128,56,1.00
129,56,1.00
130,56,1.00
131,56,1.00
132,56,1.00
133,56,1.00
134,56,1.00
135,56,1.00
136,56,1.00
137,56,1.00
138,56,1.00
139,56,1.00
140,56,1.00
141,56,1.00
142,56,1.00
143,56,1.00
144,56,1.00
145,56,1.00
146,56,1.00
147,56,1.00
148,56,1.00
149,56,1.00
150,56,1.00
151,56,1.00
152,56,1.00
153,56,1.00
154,56,1.00
155,56,1.00
156,56,1.00
157,56,1.00
158,56,1.00
159,56,1.00
160,56,1.00
161,56,1.00
162,56,1.00
163,56,1.00
164,56,1.00
165,56,1.00
166,56,1.00
167,56,1.00
168,56,1.00
169,56,1.00
170,56,1.00
171,56,1.00
172,56,1.00
173,56,1.00
174,56,1.00
175,56,1.00
176,56,1.00
177,56,1.00
178,56,1.00
179,56,1.00
180,56,1.00
181,56,1.00
182,56,1.00
183,56,1.00
184,56,1.00
185,56,1.00
186,56,1.00
187,56,1.00
188,56,1.00
189,56,1.00
190,56,1.00
191,56,1.00
192,56,1.00
193,56,1.00
194,56,1.00
195,56,1.00
196,56,1.00
197,56,1.00
198,56,1.00
199,56,1.00
200,56,1.00
0,57,0.00
1,57,0.00
2,57,0.00
3,57,0.00
4,57,0.00
5,57,0.00
6,57,0.00
7,57,0.00
8,57,0.00
9,57,0.00
10,57,0.00
11,57,0.00
12,57,0.00
13,57,0.00
14,57,0.00
15,57,0.00
16,57,0.00
17,57,0.00
18,57,0.00
19,57,0.00
20,57,0.00
21,57,0.00
22,57,0.00
23,57,0.00
24,57,0.00
25,57,0.00
26,57,0.00
27,57,0.00
28,57,0.00
29,57,0.00
30,57,0.00
31,57,0.00
32,57,0.00
33,57,0.00
34,57,0.00
35,57,0.00
36,57,0.00
37,57,0.00
38,57,0.00
39,57,0.00
40,57,0.00
41,57,0.00
42,57,0.00
43,57,0.00
44,57,0.00
45,57,0.00
46,57,0.00
47,57,0.00
48,57,0.00
49,57,0.00
50,57,0.00
51,57,0.00
52,57,0.00
53,57,0.00
54,57,0.00
55,57,0.00
56,57,0.00
57,57,0.00
58,57,0.00
59,57,0.00
60,57,0.00
61,57,0.00
62,57,0.00
63,57,0.00
64,57,0.00
65,57,0.00
66,57,0.00
67,57,0.00
68,57,0.00
69,57,0.00
70,57,0.00
71,57,0.00
72,57,0.00
73,57,0.00
74,57,0.00
75,57,0.00
76,57,0.00
77,57,0.00
78,57,0.00
79,57,0.00
80,57,0.00
81,57,0.00
82,57,0.00
83,57,0.00
84,57,0.00
85,57,0.00
86,57,0.00
87,57,0.00
88,57,0.00
89,57,0.00
90,57,0.00
91,57,0.00
92,57,0.00
93,57,0.00
94,57,0.00
95,57,0.00
96,57,0.00
97,57,0.00
98,57,0.00
99,57,0.00
100,57,0.00
101,57,0.00
102,57,0.00
103,57,0.00
104,57,0.00
105,57,0.00
106,57,0.00
107,57,0.00
108,57,0.01
109,57,0.03
110,57,0.08
111,57,0.20
112,57,0.40
113,57,0.65
114,57,0.83
115,57,0.93
116,57,0.97
117,57,0.99
118,57,1.00
119,57,1.00
120,57,1.00
121,57,1.00
122,57,1.00
123,57,1.00
124,57,1.00
125,57,1.00
126,57,1.00
127,57,1.00
128,57,1.00
129,57,1.00
130,57,1.00
131,57,1.00
132,57,1.00
133,57,1.00
134,57,1.00
135,57,1.00
136,57,1.00
137,57,1.00
138,57,1.00
139,57,1.00
140,57,1.00
141,57,1.00
142,57,1.00
143,57,1.00
144,57,1.00
145,57,1.00
146,57,1.00
147,57,1.00
148,57,1.00
149,57,1.00
150,57,1.00
151,57,1.00
152,57,1.00
153,57,1.00
154,57,1.00
155,57,1.00
156,57,1.00
157,57,1.00
158,57,1.00
159,57,1.00
160,57,1.00
161,57,1.00
162,57,1.00
163,57,1.00
164,57,1.00
165,57,1.00
166,57,1.00
167,57,1.00
168,57,1.00
169,57,1.00
170,57,1.00
171,57,1.00
172,57,1.00
173,57,1.00
174,57,1.00
175,57,1.00
176,57,1.00
177,57,1.00
178,57,1.00
179,57,1.00
180,57,1.00
181,57,1.00
182,57,1.00
183,57,1.00
184,57,1.00
185,57,1.00
186,57,1.00
187,57,1.00
188,57,1.00
189,57,1.00
190,57,1.00
191,57,1.00
192,57,1.00
193,57,1.00
194,57,1.00
195,57,1.00
196,57,1.00
197,57,1.00
198,57,1.00
199,57,1.00
200,57,1.00
0,58,0.00
1,58,0.00
2,58,0.00
3,58,0.00
4,58,0.00
5,58,0.00
6,58,0.00
7,58,0.00
8,58,0.00
9,58,0.00
10,58,0.00
11,58,0.00
12,58,0.00
13,58,0.00
14,58,0.00
15,58,0.00
16,58,0.00
17,58,0.00
18,58,0.00
19,58,0.00
20,58,0.00
21,58,0.00
22,58,0.00
23,58,0.00
24,58,0.00
25,58,0.00
26,58,0.00
27,58,0.00
28,58,0.00
29,58,0.00
30,58,0.00
31,58,0.00
32,58,0.00
33,58,0.00
34,58,0.00
35,58,0.00
36,58,0.00
37,58,0.00
38,58,0.00
39,58,0.00
40,58,0.00
41,58,0.00
42,58,0.00
43,58,0.00
44,58,0.00
45,58,0.00
46,58,0.00
47,58,0.00
48,58,0.00
49,58,0.00
50,58,0.00
51,58,0.00
52,58,0.00
53,58,0.00
54,58,0.00
55,58,0.00
56,58,0.00
57,58,0.00
58,58,0.00
59,58,0.00
60,58,0.00
61,58,0.00
62,58,0.00
63,58,0.00
64,58,0.00
65,58,0.00
66,58,0.00
67,58,0.00
68,58,0.00
69,58,0.00
70,58,0.00
71,58,0.00
72,58,0.00
73,58,0.00
74,58,0.00
75,58,0.00
76,58,0.00
77,58,0.00
78,58,0.00
79,58,0.00
80,58,0.00
81,58,0.00
82,58,0.00
83,58,0.00
84,58,0.00
85,58,0.00
86,58,0.00
87,58,0.00
88,58,0.00
89,58,0.00
90,58,0.00
91,58,0.00
92,58,0.00
93,58,0.00
94,58,0.00
95,58,0.00
96,58,0.00
97,58,0.00
98,58,0.00
99,58,0.00
100,58,0.00
101,58,0.00
102,58,0.00
103,58,0.00
104,58,0.00
105,58,0.00
106,58,0.00
107,58,0.00
108,58,0.00
109,58,0.00
110,58,0.01
111,58,0.03
112,58,0.08
113,58,0.20
114,58,0.40
115,58,0.65
116,58,0.83
117,58,0.93
118,58,0.97
119,58,0.99
120,58,1.00
121,58,1.00
122,58,1.00
123,58,1.00
124,58,1.00
125,58,1.00
126,58,1.00
127,58,1.00
128,58,1.00
129,58,1.00
130,58,1.00
131,58,1.00
132,58,1.00
133,58,1.00
134,58,1.00
135,58,1.00
136,58,1.00
137,58,1.00
138,58,1.00
139,58,1.00
140,58,1.00
141,58,1.00
142,58,1.00
143,58,1.00
144,58,1.00
145,58,1.00
146,58,1.00
147,58,1.00
148,58,1.00
149,58,1.00
150,58,1.00
151,58,1.00
152,58,1.00
153,58,1.00
154,58,1.00
155,58,1.00
156,58,1.00
157,58,1.00
158,58,1.00
159,58,1.00
160,58,1.00
161,58,1.00
162,58,1.00
163,58,1.00
164,58,1.00
165,58,1.00
166,58,1.00
167,58,1.00
168,58,1.00
169,58,1.00
170,58,1.00
171,58,1.00
172,58,1.00
173,58,1.00
174,58,1.00
175,58,1.00
176,58,1.00
177,58,1.00
178,58,1.00
179,58,1.00
180,58,1.00
181,58,1.00
182,58,1.00
183,58,1.00
184,58,1.00
185,58,1.00
186,58,1.00
187,58,1.00
188,58,1.00
189,58,1.00
190,58,1.00
191,58,1.00
192,58,1.00
193,58,1.00
194,58,1.00
195,58,1.00
196,58,1.00
197,58,1.00
198,58,1.00
199,58,1.00
200,58,1.00
0,59,0.00
1,59,0.00
2,59,0.00
3,59,0.00
4,59,0.00
5,59,0.00
6,59,0.00
7,59,0.00
8,59,0.00
9,59,0.00
10,59,0.00
11,59,0.00
12,59,0.00
13,59,0.00
14,59,0.00
15,59,0.00
16,59,0.00
17,59,0.00
18,59,0.00
19,59,0.00
20,59,0.00
21,59,0.00
22,59,0.00
23,59,0.00
24,59,0.00
25,59,0.00
26,59,0.00
27,59,0.00
28,59,0.00
29,59,0.00
30,59,0.00
31,59,0.00
32,59,0.00
33,59,0.00
34,59,0.00
35,59,0.00
36,59,0.00
37,59,0.00
38,59,0.00
39,59,0.00
40,59,0.00
41,59,0.00
42,59,0.00
43,59,0.00
44,59,0.00
45,59,0.00
46,59,0.00
47,59,0.00
48,59,0.00
49,59,0.00
50,59,0.00
51,59,0.00
52,59,0.00
53,59,0.00
54,59,0.00
55,59,0.00
56,59,0.00
57,59,0.00
58,59,0.00
59,59,0.00
60,59,0.00
61,59,0.00
62,59,0.00
63,59,0.00
64,59,0.00
65,59,0.00
66,59,0.00
67,59,0.00
68,59,0.00
69,59,0.00
70,59,0.00
71,59,0.00
72,59,0.00
73,59,0.00
74,59,0.00
75,59,0.00
76,59,0.00
77,59,0.00
78,59,0.00
79,59,0.00
80,59,0.00
81,59,0.00
82,59,0.00
83,59,0.00
84,59,0.00
85,59,0.00
86,59,0.00
87,59,0.00
88,59,0.00
89,59,0.00
90,59,0.00
91,59,0.00
92,59,0.00
93,59,0.00
94,59,0.00
95,59,0.00
96,59,0.00
97,59,0.00
98,59,0.00
99,59,0.00
100,59,0.00
101,59,0.00
102,59,0.00
103,59,0.00
104,59,0.00
105,59,0.00
106,59,0.00
107,59,0.00
108,59,0.00
109,59,0.00
110,59,0.00
111,59,0.00
112,59,0.01
113,59,0.03
114,59,0.08
115,59,0.20
116,59,0.40
117,59,0.65
118,59,0.83
119,59,0.93
120,59,0.97
121,59,0.99
122,59,1.00
123,59,1.00
124,59,1.00
125,59,1.00
126,59,1.00
127,59,1.00
128,59,1.00
129,59,1.00
130,59,1.00
131,59,1.00
132,59,1.00
133,59,1.00
134,59,1.00
135,59,1.00
136,59,1.00
137,59,1.00
138,59,1.00
139,59,1.00
140,59,1.00
141,59,1.00
142,59,1.00
143,59,1.00
144,59,1.00
145,59,1.00
146,59,1.00
147,59,1.00
148,59,1.00
149,59,1.00
150,59,1.00
151,59,1.00
152,59,1.00
153,59,1.00
154,59,1.00
155,59,1.00
156,59,1.00
157,59,1.00
158,59,1.00
159,59,1.00
160,59,1.00
161,59,1.00
162,59,1.00
163,59,1.00
164,59,1.00
165,59,1.00
166,59,1.00
167,59,1.00
168,59,1.00
169,59,1.00
170,59,1.00
171,59,1.00
172,59,1.00
173,59,1.00
174,59,1.00
175,59,1.00
176,59,1.00
177,59,1.00
178,59,1.00
179,59,1.00
180,59,1.00
181,59,1.00
182,59,1.00
183,59,1.00
184,59,1.00
185,59,1.00
186,59,1.00
187,59,1.00
188,59,1.00
189,59,1.00
190,59,1.00
191,59,1.00
192,59,1.00
193,59,1.00
194,59,1.00
195,59,1.00
196,59,1.00
197,59,1.00
198,59,1.00
199,59,1.00
200,59,1.00
0,60,0.00
1,60,0.00
2,60,0.00
3,60,0.00
4,60,0.00
5,60,0.00
6,60,0.00
7,60,0.00
8,60,0.00
9,60,0.00
10,60,0.00
11,60,0.00
12,60,0.00
13,60,0.00
14,60,0.00
15,60,0.00
16,60,0.00
17,60,0.00
18,60,0.00
19,60,0.00
20,60,0.00
21,60,0.00
22,60,0.00
23,60,0.00
24,60,0.00
25,60,0.00
26,60,0.00
27,60,0.00
28,60,0.00
29,60,0.00
30,60,0.00
31,60,0.00
32,60,0.00
33,60,0.00
34,60,0.00
35,60,0.00
36,60,0.00
37,60,0.00
38,60,0.00
39,60,0.00
40,60,0.00
41,60,0.00
42,60,0.00
43,60,0.00
44,60,0.00
45,60,0.00
46,60,0.00
47,60,0.00
48,60,0.00
49,60,0.00
50,60,0.00
51,60,0.00
52,60,0.00
53,60,0.00
54,60,0.00
55,60,0.00
56,60,0.00
57,60,0.00
58,60,0.00
59,60,0.00
60,60,0.00
61,60,0.00
62,60,0.00
63,60,0.00
64,60,0.00
65,60,0.00
66,60,0.00
67,60,0.00
68,60,0.00
69,60,0.00
70,60,0.00
71,60,0.00
72,60,0.00
73,60,0.00
74,60,0.00
75,60,0.00
76,60,0.00
77,60,0.00
78,60,0.00
79,60,0.00
80,60,0.00
81,60,0.00
82,60,0.00
83,60,0.00
84,60,0.00
85,60,0.00
86,60,0.00
87,60,0.00
88,60,0.00
89,60,0.00
90,60,0.00
91,60,0.00
92,60,0.00
93,60,0.00
94,60,0.00
95,60,0.00
96,60,0.00
97,60,0.00
98,60,0.00
99,60,0.00
100,60,0.00
101,60,0.00
102,60,0.00
103,60,0.00
104,60,0.00
105,60,0.00
106,60,0.00
107,60,0.00
108,60,0.00
109,60,0.00
110,60,0.00
111,60,0.00
112,60,0.00
113,60,0.00
114,60,0.01
115,60,0.03
116,60,0.08
117,60,0.20
118,60,0.40
119,60,0.65
120,60,0.83
121,60,0.93
122,60,0.97
123,60,0.99
124,60,1.00
125,60,1.00
126,60,1.00
127,60,1.00
128,60,1.00
129,60,1.00
130,60,1.00
131,60,1.00
132,60,1.00
133,60,1.00
134,60,1.00
135,60,1.00
136,60,1.00
137,60,1.00
138,60,1.00
139,60,1.00
140,60,1.00
141,60,1.00
142,60,1.00
143,60,1.00
144,60,1.00
145,60,1.00
146,60,1.00
147,60,1.00
148,60,1.00
149,60,1.00
150,60,1.00
151,60,1.00
152,60,1.00
153,60,1.00
154,60,1.00
155,60,1.00
156,60,1.00
157,60,1.00
158,60,1.00
159,60,1.00
160,60,1.00
161,60,1.00
162,60,1.00
163,60,1.00
164,60,1.00
165,60,1.00
166,60,1.00
167,60,1.00
168,60,1.00
169,60,1.00
170,60,1.00
171,60,1.00
172,60,1.00
173,60,1.00
174,60,1.00
175,60,1.00
176,60,1.00
177,60,1.00
178,60,1.00
179,60,1.00
180,60,1.00
181,60,1.00
182,60,1.00
183,60,1.00
184,60,1.00
185,60,1.00
186,60,1.00
187,60,1.00
188,60,1.00
189,60,1.00
190,60,1.00
191,60,1.00
192,60,1.00
193,60,1.00
194,60,1.00
195,60,1.00
196,60,1.00
197,60,1.00
198,60,1.00
199,60,1.00
200,60,1.00
0,61,0.00
1,61,0.00
2,61,0.00
3,61,0.00
4,61,0.00
5,61,0.00
6,61,0.00
7,61,0.00
8,61,0.00
9,61,0.00
10,61,0.00
11,61,0.00
12,61,0.00
13,61,0.00
14,61,0.00
15,61,0.00
16,61,0.00
17,61,0.00
18,61,0.00
19,61,0.00
20,61,0.00
21,61,0.00
22,61,0.00
23,61,0.00
24,61,0.00
25,61,0.00
26,61,0.00
27,61,0.00
28,61,0.00
29,61,0.00
30,61,0.00
31,61,0.00
32,61,0.00
33,61,0.00
34,61,0.00
35,61,0.00
36,61,0.00
37,61,0.00
38,61,0.00
39,61,0.00
40,61,0.00
41,61,0.00
42,61,0.00
43,61,0.00
44,61,0.00
45,61,0.00
46,61,0.00
47,61,0.00
48,61,0.00
49,61,0.00
50,61,0.00
51,61,0.00
52,61,0.00
53,61,0.00
54,61,0.00
55,61,0.00
56,61,0.00
57,61,0.00
58,61,0.00
59,61,0.00
60,61,0.00
61,61,0.00
62,61,0.00
63,61,0.00
64,61,0.00
65,61,0.00
66,61,0.00
67,61,0.00
68,61,0.00
69,61,0.00
70,61,0.00
71,61,0.00
72,61,0.00
73,61,0.00
74,61,0.00
75,61,0.00
76,61,0.00
77,61,0.00
78,61,0.00
79,61,0.00
80,61,0.00
81,61,0.00
82,61,0.00
83,61,0.00
84,61,0.00
85,61,0.00
86,61,0.00
87,61,0.00
88,61,0.00
89,61,0.00
90,61,0.00
91,61,0.00
92,61,0.00
93,61,0.00
94,61,0.00
95,61,0.00
96,61,0.00
97,61,0.00
98,61,0.00
99,61,0.00
100,61,0.00
101,61,0.00
102,61,0.00
103,61,0.00
104,61,0.00
105,61,0.00
106,61,0.00
107,61,0.00
108,61,0.00
109,61,0.00
110,61,0.00
111,61,0.00
112,61,0.00
113,61,0.00
114,61,0.00
115,61,0.00
116,61,0.01
117,61,0.03
118,61,0.08
119,61,0.20
120,61,0.40
121,61,0.65
122,61,0.83
123,61,0.93
124,61,0.97
125,61,0.99
126,61,1.00
127,61,1.00
128,61,1.00
129,61,1.00
130,61,1.00
131,61,1.00
132,61,1.00
133,61,1.00
134,61,1.00
135,61,1.00
136,61,1.00
137,61,1.00
138,61,1.00
139,61,1.00
140,61,1.00
141,61,1.00
142,61,1.00
143,61,1.00
144,61,1.00
145,61,1.00
146,61,1.00
147,61,1.00
148,61,1.00
149,61,1.00
150,61,1.00
151,61,1.00
152,61,1.00
153,61,1.00
154,61,1.00
155,61,1.00
156,61,1.00
157,61,1.00
158,61,1.00
159,61,1.00
160,61,1.00
161,61,1.00
162,61,1.00
163,61,1.00
164,61,1.00
165,61,1.00
166,61,1.00
167,61,1.00
168,61,1.00
169,61,1.00
170,61,1.00
171,61,1.00
172,61,1.00
173,61,1.00
174,61,1.00
175,61,1.00
176,61,1.00
177,61,1.00
178,61,1.00
179,61,1.00
180,61,1.00
181,61,1.00
182,61,1.00
183,61,1.00
184,61,1.00
185,61,1.00
186,61,1.00
187,61,1.00
188,61,1.00
189,61,1.00
190,61,1.00
191,61,1.00
192,61,1.00
193,61,1.00
194,61,1.00
195,61,1.00
196,61,1.00
197,61,1.00
198,61,1.00
199,61,1.00
200,61,1.00
0,62,0.00
1,62,0.00
2,62,0.00
3,62,0.00
4,62,0.00
5,62,0.00
6,62,0.00
7,62,0.00
8,62,0.00
9,62,0.00
10,62,0.00
11,62,0.00
12,62,0.00
13,62,0.00
14,62,0.00
15,62,0.00
16,62,0.00
17,62,0.00
18,62,0.00
19,62,0.00
20,62,0.00
21,62,0.00
22,62,0.00
23,62,0.00
24,62,0.00
25,62,0.00
26,62,0.00
27,62,0.00
28,62,0.00
29,62,0.00
30,62,0.00
31,62,0.00
32,62,0.00
33,62,0.00
34,62,0.00
35,62,0.00
36,62,0.00
37,62,0.00
38,62,0.00
39,62,0.00
40,62,0.00
41,62,0.00
42,62,0.00
43,62,0.00
44,62,0.00
45,62,0.00
46,62,0.00
47,62,0.00
48,62,0.00
49,62,0.00
50,62,0.00
51,62,0.00
52,62,0.00
53,62,0.00
54,62,0.00
55,62,0.00
56,62,0.00
57,62,0.00
58,62,0.00
59,62,0.00
60,62,0.00
61,62,0.00
62,62,0.00
63,62,0.00
64,62,0.00
65,62,0.00
66,62,0.00
67,62,0.00
68,62,0.00
69,62,0.00
70,62,0.00
71,62,0.00
72,62,0.00
73,62,0.00
74,62,0.00
75,62,0.00
76,62,0.00
77,62,0.00
78,62,0.00
79,62,0.00
80,62,0.00
81,62,0.00
82,62,0.00
83,62,0.00
84,62,0.00
85,62,0.00
86,62,0.00
87,62,0.00
88,62,0.00
89,62,0.00
90,62,0.00
91,62,0.00
92,62,0.00
93,62,0.00
94,62,0.00
95,62,0.00
96,62,0.00
97,62,0.00
98,62,0.00
99,62,0.00
100,62,0.00
101,62,0.00
102,62,0.00
103,62,0.00
104,62,0.00
105,62,0.00
106,62,0.00
107,62,0.00
108,62,0.00
109,62,0.00
110,62,0.00
111,62,0.00
112,62,0.00
113,62,0.00
114,62,0.00
115,62,0.00
116,62,0.00
117,62,0.00
118,62,0.01
119,62,0.03
120,62,0.08
121,62,0.20
122,62,0.40
123,62,0.65
124,62,0.83
125,62,0.93
126,62,0.97
127,62,0.99
128,62,1.00
129,62,1.00
130,62,1.00
131,62,1.00
132,62,1.00
133,62,1.00
134,62,1.00
135,62,1.00
136,62,1.00
137,62,1.00
138,62,1.00
139,62,1.00
140,62,1.00
141,62,1.00
142,62,1.00
143,62,1.00
144,62,1.00
145,62,1.00
146,62,1.00
147,62,1.00
148,62,1.00
149,62,1.00
150,62,1.00
151,62,1.00
152,62,1.00
153,62,1.00
154,62,1.00
155,62,1.00
156,62,1.00
157,62,1.00
158,62,1.00
159,62,1.00
160,62,1.00
161,62,1.00
162,62,1.00
163,62,1.00
164,62,1.00
165,62,1.00
166,62,1.00
167,62,1.00
168,62,1.00
169,62,1.00
170,62,1.00
171,62,1.00
172,62,1.00
173,62,1.00
174,62,1.00
175,62,1.00
176,62,1.00
177,62,1.00
178,62,1.00
179,62,1.00
180,62,1.00
181,62,1.00
182,62,1.00
183,62,1.00
184,62,1.00
185,62,1.00
186,62,1.00
187,62,1.00
188,62,1.00
189,62,1.00
190,62,1.00
191,62,1.00
192,62,1.00
193,62,1.00
194,62,1.00
195,62,1.00
196,62,1.00
197,62,1.00
198,62,1.00
199,62,1.00
200,62,1.00
0,63,0.00
1,63,0.00
2,63,0.00
3,63,0.00
4,63,0.00
5,63,0.00
6,63,0.00
7,63,0.00
8,63,0.00
9,63,0.00
10,63,0.00
11,63,0.00
12,63,0.00
13,63,0.00
14,63,0.00
15,63,0.00
16,63,0.00
17,63,0.00
18,63,0.00
19,63,0.00
20,63,0.00
21,63,0.00
22,63,0.00
23,63,0.00
24,63,0.00
25,63,0.00
26,63,0.00
27,63,0.00
28,63,0.00
29,63,0.00
30,63,0.00
31,63,0.00
32,63,0.00
33,63,0.00
34,63,0.00
35,63,0.00
36,63,0.00
37,63,0.00
38,63,0.00
39,63,0.00
40,63,0.00
41,63,0.00
42,63,0.00
43,63,0.00
44,63,0.00
45,63,0.00
46,63,0.00
47,63,0.00
48,63,0.00
49,63,0.00
50,63,0.00
51,63,0.00
52,63,0.00
53,63,0.00
54,63,0.00
55,63,0.00
56,63,0.00
57,63,0.00
58,63,0.00
59,63,0.00
60,63,0.00
61,63,0.00
62,63,0.00
63,63,0.00
64,63,0.00
65,63,0.00
66,63,0.00
67,63,0.00
68,63,0.00
69,63,0.00
70,63,0.00
71,63,0.00
72,63,0.00
73,63,0.00
74,63,0.00
75,63,0.00
76,63,0.00
77,63,0.00
78,63,0.00
79,63,0.00
80,63,0.00
81,63,0.00
82,63,0.00
83,63,0.00
84,63,0.00
85,63,0.00
86,63,0.00
87,63,0.00
88,63,0.00
89,63,0.00
90,63,0.00
91,63,0.00
92,63,0.00
93,63,0.00
94,63,0.00
95,63,0.00
96,63,0.00
97,63,0.00
98,63,0.00
99,63,0.00
100,63,0.00
101,63,0.00
102,63,0.00
103,63,0.00
104,63,0.00
105,63,0.00
106,63,0.00
107,63,0.00
108,63,0.00
109,63,0.00
110,63,0.00
111,63,0.00
112,63,0.00
113,63,0.00
114,63,0.00
115,63,0.00
116,63,0.00
117,63,0.00
118,63,0.00
119,63,0.00
120,63,0.01
121,63,0.03
122,63,0.08
123,63,0.20
124,63,0.40
125,63,0.65
126,63,0.83
127,63,0.93
128,63,0.97
129,63,0.99
130,63,1.00
131,63,1.00
132,63,1.00
133,63,1.00
134,63,1.00
135,63,1.00
136,63,1.00
137,63,1.00
138,63,1.00
139,63,1.00
140,63,1.00
141,63,1.00
142,63,1.00
143,63,1.00
144,63,1.00
145,63,1.00
146,63,1.00
147,63,1.00
148,63,1.00
149,63,1.00
150,63,1.00
151,63,1.00
152,63,1.00
153,63,1.00
154,63,1.00
155,63,1.00
156,63,1.00
157,63,1.00
158,63,1.00
159,63,1.00
160,63,1.00
161,63,1.00
162,63,1.00
163,63,1.00
164,63,1.00
165,63,1.00
166,63,1.00
167,63,1.00
168,63,1.00
169,63,1.00
170,63,1.00
171,63,1.00
172,63,1.00
173,63,1.00
174,63,1.00
175,63,1.00
176,63,1.00
177,63,1.00
178,63,1.00
179,63,1.00
180,63,1.00
181,63,1.00
182,63,1.00
183,63,1.00
184,63,1.00
185,63,1.00
186,63,1.00
187,63,1.00
188,63,1.00
189,63,1.00
190,63,1.00
191,63,1.00
192,63,1.00
193,63,1.00
194,63,1.00
195,63,1.00
196,63,1.00
197,63,1.00
198,63,1.00
199,63,1.00
200,63,1.00
0,64,0.00
1,64,0.00
2,64,0.00
3,64,0.00
4,64,0.00
5,64,0.00
6,64,0.00
7,64,0.00
8,64,0.00
9,64,0.00
10,64,0.00
11,64,0.00
12,64,0.00
13,64,0.00
14,64,0.00
15,64,0.00
16,64,0.00
17,64,0.00
18,64,0.00
19,64,0.00
20,64,0.00
21,64,0.00
22,64,0.00
23,64,0.00
24,64,0.00
25,64,0.00
26,64,0.00
27,64,0.00
28,64,0.00
29,64,0.00
30,64,0.00
31,64,0.00
32,64,0.00
33,64,0.00
34,64,0.00
35,64,0.00
36,64,0.00
37,64,0.00
38,64,0.00
39,64,0.00
40,64,0.00
41,64,0.00
42,64,0.00
43,64,0.00
44,64,0.00
45,64,0.00
46,64,0.00
47,64,0.00
48,64,0.00
49,64,0.00
50,64,0.00
51,64,0.00
52,64,0.00
53,64,0.00
54,64,0.00
55,64,0.00
56,64,0.00
57,64,0.00
58,64,0.00
59,64,0.00
60,64,0.00
61,64,0.00
62,64,0.00
63,64,0.00
64,64,0.00
65,64,0.00
66,64,0.00
67,64,0.00
68,64,0.00
69,64,0.00
70,64,0.00
71,64,0.00
72,64,0.00
73,64,0.00
74,64,0.00
75,64,0.00
76,64,0.00
77,64,0.00
78,64,0.00
79,64,0.00
80,64,0.00
81,64,0.00
82,64,0.00
83,64,0.00
84,64,0.00
85,64,0.00
86,64,0.00
87,64,0.00
88,64,0.00
89,64,0.00
90,64,0.00
91,64,0.00
92,64,0.00
93,64,0.00
94,64,0.00
95,64,0.00
96,64,0.00
97,64,0.00
98,64,0.00
99,64,0.00
100,64,0.00
101,64,0.00
102,64,0.00
103,64,0.00
104,64,0.00
105,64,0.00
106,64,0.00
107,64,0.00
108,64,0.00
109,64,0.00
110,64,0.00
111,64,0.00
112,64,0.00
113,64,0.00
114,64,0.00
115,64,0.00
116,64,0.00
117,64,0.00
118,64,0.00
119,64,0.00
120,64,0.00
121,64,0.00
122,64,0.01
123,64,0.03
124,64,0.08
125,64,0.20
126,64,0.40
127,64,0.65
128,64,0.83
129,64,0.93
130,64,0.97
131,64,0.99
132,64,1.00
133,64,1.00
134,64,1.00
135,64,1.00
136,64,1.00
137,64,1.00
138,64,1.00
139,64,1.00
140,64,1.00
141,64,1.00
142,64,1.00
143,64,1.00
144,64,1.00
145,64,1.00
146,64,1.00
147,64,1.00
148,64,1.00
149,64,1.00
150,64,1.00
151,64,1.00
152,64,1.00
153,64,1.00
154,64,1.00
155,64,1.00
156,64,1.00
157,64,1.00
158,64,1.00
159,64,1.00
160,64,1.00
161,64,1.00
162,64,1.00
163,64,1.00
164,64,1.00
165,64,1.00
166,64,1.00
167,64,1.00
168,64,1.00
169,64,1.00
170,64,1.00
171,64,1.00
172,64,1.00
173,64,1.00
174,64,1.00
175,64,1.00
176,64,1.00
177,64,1.00
178,64,1.00
179,64,1.00
180,64,1.00
181,64,1.00
